Index Name,Date,Open,High,Low,Close,Year
NIFTY 100,2015-02-23,8855.1,8862.7,8732.3,8749.2,2015
NIFTY 100,2015-02-20,8881.4,8881.4,8804.4,8826.4,2015
NIFTY 100,2015-02-19,8872.6,8890.8,8775.8,8874.9,2015
NIFTY 100,2015-02-18,8802.0,8875.2,8802.0,8854.3,2015
NIFTY 100,2015-02-16,8827.3,8863.0,8780.4,8796.4,2015
NIFTY 100,2015-02-13,8744.8,8814.7,8733.0,8800.2,2015
NIFTY 100,2015-12-02,8674.9,8733.1,8608.9,8714.8,2015
NIFTY 100,2015-11-02,8586.0,8640.7,8580.9,8623.9,2015
NIFTY 100,2015-10-02,8454.9,8627.1,8447.8,8547.7,2015
NIFTY 100,2015-09-02,8563.4,8579.6,8490.7,8500.4,2015
NIFTY 100,2015-06-02,8677.4,8705.1,8624.1,8637.8,2015
NIFTY 100,2015-05-02,8722.5,8812.9,8661.8,8688.5,2015
NIFTY 100,2015-04-02,8784.1,8785.5,8694.9,8714.0,2015
NIFTY 100,2015-03-02,8825.6,8838.7,8730.0,8751.3,2015
NIFTY 100,2015-02-02,8791.4,8831.7,8748.4,8798.2,2015
NIFTY 100,2015-01-30,8969.0,8969.7,8762.7,8795.0,2015
NIFTY 100,2015-01-29,8881.4,8935.9,8843.2,8924.3,2015
NIFTY 100,2015-01-28,8873.4,8958.4,8854.1,8893.3,2015
NIFTY 100,2015-01-27,8844.7,8893.6,8799.7,8881.0,2015
NIFTY 100,2015-01-23,8801.3,8834.2,8765.9,8811.7,2015
NIFTY 100,2015-01-22,8718.9,8749.2,8698.4,8734.6,2015
NIFTY 100,2015-01-21,8697.8,8719.5,8666.1,8705.0,2015
NIFTY 100,2015-01-20,8573.1,8685.0,8573.1,8673.1,2015
NIFTY 100,2015-01-19,8545.2,8570.9,8534.4,8548.3,2015
NIFTY 100,2015-01-16,8496.2,8525.1,8448.6,8512.0,2015
NIFTY 100,2015-01-15,8428.7,8519.4,8391.8,8486.2,2015
NIFTY 100,2015-01-14,8315.5,8336.0,8247.4,8286.5,2015
NIFTY 100,2015-01-13,8350.8,8362.7,8275.3,8305.3,2015
NIFTY 100,2015-12-01,8296.0,8335.0,8254.0,8327.1,2015
NIFTY 100,2015-09-01,8300.6,8317.3,8209.7,8289.0,2015
NIFTY 100,2015-08-01,8200.2,8254.4,8181.2,8248.8,2015
NIFTY 100,2015-07-01,8127.4,8160.1,8070.0,8112.4,2015
NIFTY 100,2015-06-01,8331.7,8331.7,8119.4,8133.9,2015
NIFTY 100,2015-05-01,8411.8,8453.4,8370.8,8383.4,2015
NIFTY 100,2015-02-01,8300.5,8416.5,8300.5,8399.9,2015
NIFTY 100,2016-12-30,8315.6,8394.4,8311.2,8382.5,2016
NIFTY 100,2016-12-29,8218.6,8304.8,8209.7,8296.8,2016
NIFTY 100,2016-12-28,8232.6,8290.2,8215.6,8222.0,2016
NIFTY 100,2016-12-27,8090.4,8226.1,8072.6,8214.5,2016
NIFTY 100,2016-12-26,8152.7,8157.2,8069.9,8083.1,2016
NIFTY 100,2016-12-23,8169.1,8217.5,8131.2,8173.3,2016
NIFTY 100,2016-12-22,8251.0,8251.6,8162.0,8173.6,2016
NIFTY 100,2016-12-21,8311.4,8316.9,8259.1,8267.6,2016
NIFTY 100,2016-12-20,8322.1,8335.5,8266.3,8286.4,2016
NIFTY 100,2016-12-19,8346.6,8349.1,8307.4,8316.6,2016
NIFTY 100,2016-12-16,8394.2,8394.7,8341.4,8355.8,2016
NIFTY 100,2016-12-15,8341.2,8444.9,8335.2,8370.3,2016
NIFTY 100,2016-12-14,8453.4,8453.4,8384.7,8397.3,2016
NIFTY 100,2016-12-13,8427.9,8450.4,8387.4,8443.7,2016
NIFTY 100,2016-12-12,8475.1,8475.1,8389.7,8406.4,2016
NIFTY 100,2016-09-12,8517.4,8517.7,8485.1,8501.7,2016
NIFTY 100,2016-08-12,8397.4,8501.1,8395.8,8493.4,2016
NIFTY 100,2016-07-12,8408.3,8426.3,8315.6,8344.3,2016
NIFTY 100,2016-06-12,8391.0,8416.7,8370.4,8380.9,2016
NIFTY 100,2016-05-12,8319.6,8378.3,8293.7,8365.0,2016
NIFTY 100,2016-02-12,8382.9,8390.3,8298.8,8316.4,2016
NIFTY 100,2016-01-12,8486.6,8491.9,8418.3,8425.9,2016
NIFTY 100,2016-11-30,8409.8,8475.8,8379.1,8466.4,2016
NIFTY 100,2016-11-29,8372.0,8435.9,8367.1,8379.6,2016
NIFTY 100,2016-11-28,8314.5,8383.8,8299.8,8365.1,2016
NIFTY 100,2016-11-25,8237.1,8351.5,8205.6,8344.1,2016
NIFTY 100,2016-11-24,8231.5,8249.3,8174.3,8194.6,2016
NIFTY 100,2016-11-23,8260.3,8265.9,8183.6,8253.7,2016
NIFTY 100,2016-11-22,8185.6,8225.6,8132.8,8208.4,2016
NIFTY 100,2016-11-21,8312.7,8312.7,8112.1,8124.6,2016
NIFTY 100,2016-11-18,8300.3,8332.5,8250.3,8283.3,2016
NIFTY 100,2016-11-17,8305.5,8353.3,8260.8,8282.0,2016
NIFTY 100,2016-11-16,8397.5,8405.3,8283.2,8309.0,2016
NIFTY 100,2016-11-15,8508.4,8511.0,8281.1,8296.1,2016
NIFTY 100,2016-11-11,8688.1,8691.9,8502.2,8518.5,2016
NIFTY 100,2016-10-11,8789.5,8843.7,8747.5,8763.6,2016
NIFTY 100,2016-09-11,8288.9,8699.9,8194.3,8660.2,2016
NIFTY 100,2016-08-11,8779.9,8798.5,8718.8,8782.9,2016
NIFTY 100,2016-07-11,8778.5,8780.6,8721.8,8738.0,2016
NIFTY 100,2016-04-11,8755.0,8755.3,8638.7,8673.9,2016
NIFTY 100,2016-03-11,8767.2,8807.2,8725.7,8736.2,2016
NIFTY 100,2016-02-11,8819.3,8820.9,8771.6,8781.1,2016
NIFTY 100,2016-01-11,8928.3,8949.8,8892.0,8904.4,2016
NIFTY 100,2016-10-30,8941.5,8948.0,8891.3,8900.6,2016
NIFTY 100,2016-10-28,8879.3,8916.6,8842.1,8906.1,2016
NIFTY 100,2016-10-27,8873.5,8876.0,8807.1,8866.2,2016
NIFTY 100,2016-10-26,8931.3,8931.3,8862.4,8883.2,2016
NIFTY 100,2016-10-25,8989.3,8989.6,8930.1,8963.5,2016
NIFTY 100,2016-10-24,8985.8,9005.9,8955.9,8977.1,2016
NIFTY 100,2016-10-21,8981.3,8981.4,8923.7,8967.6,2016
NIFTY 100,2016-10-20,8969.8,9001.4,8951.3,8970.3,2016
NIFTY 100,2016-10-19,8968.6,8969.6,8908.8,8933.9,2016
NIFTY 100,2016-10-18,8821.1,8953.9,8820.9,8945.6,2016
NIFTY 100,2016-10-17,8875.8,8877.9,8769.1,8784.5,2016
NIFTY 100,2016-10-14,8854.8,8865.8,8809.4,8847.3,2016
NIFTY 100,2016-10-13,8937.7,8946.9,8792.3,8832.3,2016
NIFTY 100,2016-10-10,9004.4,9014.5,8966.6,8972.0,2016
NIFTY 100,2016-07-10,8995.2,9000.5,8929.6,8965.3,2016
NIFTY 100,2016-06-10,9036.7,9057.8,8950.7,8979.3,2016
NIFTY 100,2016-05-10,9066.3,9067.2,8993.9,9010.0,2016
NIFTY 100,2016-04-10,9025.5,9039.2,8991.6,9029.2,2016
NIFTY 100,2016-03-10,8900.0,9001.0,8875.2,8992.6,2016
NIFTY 100,2016-09-30,8789.8,8868.9,8763.4,8844.2,2016
NIFTY 100,2016-09-29,9032.2,9040.2,8762.6,8800.0,2016
NIFTY 100,2016-09-28,8947.6,9004.4,8938.8,8983.8,2016
NIFTY 100,2016-09-27,8983.7,9003.3,8923.6,8940.5,2016
NIFTY 100,2016-09-26,9034.1,9034.9,8947.6,8956.4,2016
NIFTY 100,2016-09-23,9098.3,9101.8,9044.6,9054.8,2016
NIFTY 100,2016-09-22,9083.7,9104.4,9046.5,9083.9,2016
NIFTY 100,2016-09-21,9003.0,9038.2,8969.2,8987.5,2016
NIFTY 100,2016-09-20,9023.5,9024.9,8970.7,8987.3,2016
NIFTY 100,2016-09-19,8997.9,9029.7,8980.9,9015.1,2016
NIFTY 100,2016-09-16,8992.0,9060.2,8956.1,8986.3,2016
NIFTY 100,2016-09-15,8961.2,8965.3,8914.4,8950.6,2016
NIFTY 100,2016-09-14,8921.0,8953.8,8898.0,8943.6,2016
NIFTY 100,2016-12-09,8954.4,8966.3,8903.4,8919.0,2016
NIFTY 100,2016-09-09,9163.8,9163.8,9082.2,9090.8,2016
NIFTY 100,2016-08-09,9144.2,9184.7,9125.2,9177.9,2016
NIFTY 100,2016-07-09,9187.1,9188.2,9137.1,9142.6,2016
NIFTY 100,2016-06-09,9066.0,9167.5,9066.0,9160.5,2016
NIFTY 100,2016-02-09,9008.1,9035.5,8981.5,9022.3,2016
NIFTY 100,2016-01-09,9009.3,9029.0,8971.5,8987.8,2016
NIFTY 100,2016-08-31,8975.4,9037.3,8975.4,9000.5,2016
NIFTY 100,2016-08-30,8874.2,8967.2,8873.4,8962.6,2016
NIFTY 100,2016-08-29,8814.7,8847.6,8773.1,8835.2,2016
NIFTY 100,2016-08-26,8840.4,8852.0,8779.3,8803.9,2016
NIFTY 100,2016-08-25,8894.3,8909.4,8809.2,8816.7,2016
NIFTY 100,2016-08-24,8862.8,8884.4,8846.3,8874.6,2016
NIFTY 100,2016-08-23,8850.9,8854.3,8794.0,8846.6,2016
NIFTY 100,2016-08-22,8893.5,8910.5,8837.8,8852.0,2016
NIFTY 100,2016-08-19,8916.9,8916.9,8871.3,8893.0,2016
NIFTY 100,2016-08-18,8871.5,8908.9,8871.5,8894.9,2016
NIFTY 100,2016-08-17,8851.9,8883.9,8821.8,8846.9,2016
NIFTY 100,2016-08-16,8873.9,8890.2,8809.2,8853.1,2016
NIFTY 100,2016-12-08,8802.9,8881.9,8802.9,8871.5,2016
NIFTY 100,2016-11-08,8770.0,8798.9,8727.5,8789.7,2016
NIFTY 100,2016-10-08,8892.5,8894.7,8760.8,8771.4,2016
NIFTY 100,2016-09-08,8937.6,8938.1,8845.0,8883.7,2016
NIFTY 100,2016-08-08,8914.3,8931.8,8898.1,8921.0,2016
NIFTY 100,2016-05-08,8792.2,8887.5,8789.7,8881.9,2016
NIFTY 100,2016-04-08,8785.3,8787.4,8701.9,8741.9,2016
NIFTY 100,2016-03-08,8834.7,8834.7,8713.2,8728.0,2016
NIFTY 100,2016-02-08,8855.3,8892.3,8811.2,8820.0,2016
NIFTY 100,2016-01-08,8859.3,8917.5,8790.4,8841.5,2016
NIFTY 100,2016-07-29,8865.2,8874.5,8832.7,8839.0,2016
NIFTY 100,2016-07-28,8831.9,8869.0,8820.3,8860.5,2016
NIFTY 100,2016-07-27,8794.2,8852.7,8763.4,8811.8,2016
NIFTY 100,2016-07-26,8822.3,8838.9,8768.3,8781.5,2016
NIFTY 100,2016-07-25,8711.3,8825.6,8711.1,8821.6,2016
NIFTY 100,2016-07-22,8692.8,8729.2,8661.9,8725.3,2016
NIFTY 100,2016-07-21,8749.8,8750.4,8675.2,8680.9,2016
NIFTY 100,2016-07-20,8675.5,8730.7,8675.5,8727.1,2016
NIFTY 100,2016-07-19,8669.4,8695.2,8628.4,8684.4,2016
NIFTY 100,2016-07-18,8723.8,8743.5,8649.8,8662.6,2016
NIFTY 100,2016-07-15,8723.0,8752.9,8674.8,8700.1,2016
NIFTY 100,2016-07-14,8670.6,8721.0,8658.0,8716.7,2016
NIFTY 100,2016-07-13,8698.6,8703.9,8649.2,8671.7,2016
NIFTY 100,2016-12-07,8656.7,8683.4,8635.6,8678.7,2016
NIFTY 100,2016-11-07,8566.0,8629.2,8562.4,8622.2,2016
NIFTY 100,2016-08-07,8499.0,8499.0,8437.1,8476.1,2016
NIFTY 100,2016-07-07,8492.2,8508.8,8468.4,8485.6,2016
NIFTY 100,2016-05-07,8523.8,8523.8,8467.1,8485.5,2016
NIFTY 100,2016-04-07,8518.0,8543.1,8510.3,8516.6,2016
NIFTY 100,2016-01-07,8442.8,8491.1,8442.8,8469.9,2016
NIFTY 100,2016-06-30,8382.0,8430.2,8367.7,8416.2,2016
NIFTY 100,2016-06-29,8293.1,8334.7,8282.3,8326.7,2016
NIFTY 100,2016-06-28,8215.6,8263.5,8213.6,8248.5,2016
NIFTY 100,2016-06-27,8148.6,8234.7,8148.6,8210.3,2016
NIFTY 100,2016-06-24,8131.0,8201.5,8025.2,8192.9,2016
NIFTY 100,2016-06-23,8306.6,8379.2,8288.1,8366.4,2016
NIFTY 100,2016-06-22,8316.3,8339.4,8259.3,8307.5,2016
NIFTY 100,2016-06-21,8351.7,8351.7,8307.0,8321.2,2016
NIFTY 100,2016-06-20,8214.5,8339.5,8206.6,8334.3,2016
NIFTY 100,2016-06-17,8280.6,8297.2,8235.7,8268.9,2016
NIFTY 100,2016-06-16,8279.1,8279.1,8176.4,8243.7,2016
NIFTY 100,2016-06-15,8239.3,8308.4,8224.1,8301.5,2016
NIFTY 100,2016-06-14,8230.5,8230.5,8168.7,8208.7,2016
NIFTY 100,2016-06-13,8200.0,8219.9,8160.2,8207.5,2016
NIFTY 100,2016-10-06,8285.1,8360.9,8261.3,8267.5,2016
NIFTY 100,2016-09-06,8369.7,8369.7,8285.2,8302.9,2016
NIFTY 100,2016-08-06,8373.4,8374.3,8344.3,8366.3,2016
NIFTY 100,2016-07-06,8327.1,8381.8,8309.3,8354.2,2016
NIFTY 100,2016-06-06,8323.5,8331.1,8278.4,8292.5,2016
NIFTY 100,2016-03-06,8342.6,8359.5,8307.6,8316.4,2016
NIFTY 100,2016-02-06,8252.6,8324.8,8249.3,8314.4,2016
NIFTY 100,2016-01-06,8275.1,8312.9,8264.4,8272.6,2016
NIFTY 100,2016-05-31,8305.5,8305.5,8230.1,8254.8,2016
NIFTY 100,2016-05-30,8265.2,8297.0,8245.8,8276.1,2016
NIFTY 100,2016-05-27,8173.5,8260.7,8173.5,8251.9,2016
NIFTY 100,2016-05-26,8066.5,8170.7,8042.5,8159.1,2016
NIFTY 100,2016-05-25,7919.6,8036.5,7919.4,8029.9,2016
NIFTY 100,2016-05-24,7852.4,7868.9,7825.5,7857.0,2016
NIFTY 100,2016-05-23,7924.9,7925.9,7838.1,7844.6,2016
NIFTY 100,2016-05-20,7911.5,7929.2,7849.7,7863.4,2016
NIFTY 100,2016-05-19,7994.8,7994.8,7885.0,7900.2,2016
NIFTY 100,2016-05-18,7965.3,8000.3,7929.7,7989.1,2016
NIFTY 100,2016-05-17,8016.0,8055.3,7997.1,8006.5,2016
NIFTY 100,2016-05-16,7958.8,7992.6,7899.8,7980.0,2016
NIFTY 100,2016-05-13,8008.3,8012.6,7917.8,7941.5,2016
NIFTY 100,2016-12-05,7992.6,8036.3,7976.6,8026.4,2016
NIFTY 100,2016-11-05,7918.7,8010.7,7896.0,7969.6,2016
NIFTY 100,2016-10-05,7990.7,8012.8,7956.9,8002.0,2016
NIFTY 100,2016-09-05,7882.7,7991.0,7882.7,7982.8,2016
NIFTY 100,2016-06-05,7839.9,7864.1,7803.1,7859.5,2016
NIFTY 100,2016-05-05,7852.1,7895.7,7824.8,7854.8,2016
NIFTY 100,2016-04-05,7858.0,7877.9,7818.4,7828.2,2016
NIFTY 100,2016-03-05,7965.9,8024.8,7872.1,7882.3,2016
NIFTY 100,2016-02-05,7939.9,7960.1,7909.1,7945.3,2016
NIFTY 100,2016-04-29,7954.8,7999.2,7899.6,7963.7,2016
NIFTY 100,2016-04-28,8075.5,8098.6,7945.2,7956.2,2016
NIFTY 100,2016-04-27,8048.8,8097.1,8048.4,8084.8,2016
NIFTY 100,2016-04-26,7942.1,8077.2,7934.7,8066.3,2016
NIFTY 100,2016-04-25,8007.4,8020.9,7940.2,7966.4,2016
NIFTY 100,2016-04-22,8003.3,8035.5,7986.7,8012.2,2016
NIFTY 100,2016-04-21,8063.2,8086.7,7993.7,8021.3,2016
NIFTY 100,2016-04-20,8056.9,8056.9,7988.7,8024.0,2016
NIFTY 100,2016-04-18,8004.9,8027.8,7948.7,8022.3,2016
NIFTY 100,2016-04-13,7887.4,7968.7,7887.4,7954.6,2016
NIFTY 100,2016-12-04,7779.4,7827.7,7774.9,7819.4,2016
NIFTY 100,2016-11-04,7689.9,7785.2,7633.5,7778.6,2016
NIFTY 100,2016-08-04,7651.0,7678.3,7635.6,7668.4,2016
NIFTY 100,2016-07-04,7736.1,7736.1,7644.6,7655.1,2016
NIFTY 100,2016-06-04,7732.1,7732.8,7690.5,7718.5,2016
NIFTY 100,2016-05-04,7830.1,7830.1,7689.4,7701.7,2016
NIFTY 100,2016-04-04,7833.2,7858.4,7802.6,7853.1,2016
NIFTY 100,2016-01-04,7812.4,7836.7,7764.9,7810.7,2016
NIFTY 100,2016-03-31,7818.6,7859.2,7792.2,7832.2,2016
NIFTY 100,2016-03-30,7739.1,7829.0,7733.9,7822.9,2016
NIFTY 100,2016-03-29,7692.8,7737.8,7665.0,7686.1,2016
NIFTY 100,2016-03-28,7829.8,7830.2,7676.5,7701.9,2016
NIFTY 100,2016-03-23,7806.2,7815.7,7762.1,7806.3,2016
NIFTY 100,2016-03-22,7784.3,7814.3,7732.8,7803.1,2016
NIFTY 100,2016-03-21,7703.1,7797.7,7703.1,7789.3,2016
NIFTY 100,2016-03-18,7622.5,7692.3,7601.7,7686.6,2016
NIFTY 100,2016-03-17,7640.8,7668.2,7570.7,7601.8,2016
NIFTY 100,2016-03-16,7548.6,7588.0,7487.3,7580.4,2016
NIFTY 100,2016-03-15,7629.5,7629.5,7545.0,7552.9,2016
NIFTY 100,2016-03-14,7637.6,7675.5,7607.3,7631.0,2016
NIFTY 100,2016-11-03,7577.3,7635.7,7554.8,7603.1,2016
NIFTY 100,2016-10-03,7637.3,7638.6,7545.1,7579.1,2016
NIFTY 100,2016-09-03,7533.5,7629.5,7518.9,7622.9,2016
NIFTY 100,2016-08-03,7579.7,7624.1,7537.2,7580.4,2016
NIFTY 100,2016-04-03,7589.2,7594.6,7534.7,7578.6,2016
NIFTY 100,2016-03-03,7519.3,7567.9,7492.3,7560.2,2016
NIFTY 100,2016-02-03,7417.0,7475.1,7407.3,7460.9,2016
NIFTY 100,2016-01-03,7132.1,7333.7,7132.1,7320.8,2016
NIFTY 100,2016-02-29,7138.2,7183.6,6924.4,7084.0,2016
NIFTY 100,2016-02-26,7128.5,7141.8,7071.8,7117.3,2016
NIFTY 100,2016-02-25,7117.5,7118.3,7049.8,7058.9,2016
NIFTY 100,2016-02-24,7164.1,7174.2,7097.3,7105.3,2016
NIFTY 100,2016-02-23,7324.9,7324.9,7187.0,7197.5,2016
NIFTY 100,2016-02-22,7292.4,7331.3,7284.9,7317.1,2016
NIFTY 100,2016-02-19,7251.6,7301.6,7228.0,7288.5,2016
NIFTY 100,2016-02-18,7264.5,7298.8,7207.0,7271.6,2016
NIFTY 100,2016-02-17,7149.1,7207.6,7040.0,7194.4,2016
NIFTY 100,2016-02-16,7301.6,7302.1,7129.5,7138.8,2016
NIFTY 100,2016-02-15,7155.5,7284.5,7155.5,7266.2,2016
NIFTY 100,2016-12-02,7117.3,7119.6,6950.4,7073.0,2016
NIFTY 100,2016-11-02,7296.3,7297.9,7055.0,7068.9,2016
NIFTY 100,2016-10-02,7364.1,7369.7,7270.9,7309.6,2016
NIFTY 100,2016-09-02,7416.6,7431.4,7381.0,7395.8,2016
NIFTY 100,2016-08-02,7592.0,7617.6,7477.6,7497.9,2016
NIFTY 100,2016-05-02,7504.9,7600.8,7493.0,7587.7,2016
NIFTY 100,2016-04-02,7507.1,7546.5,7447.6,7487.8,2016
NIFTY 100,2016-03-02,7482.5,7510.4,7441.5,7452.1,2016
NIFTY 100,2016-02-02,7669.6,7678.6,7521.0,7547.8,2016
NIFTY 100,2016-01-02,7688.4,7695.6,7643.1,7657.7,2016
NIFTY 100,2016-01-29,7512.4,7670.4,7512.0,7659.7,2016
NIFTY 100,2016-01-28,7523.3,7561.6,7511.8,7519.0,2016
NIFTY 100,2016-01-27,7566.1,7574.1,7514.8,7535.2,2016
NIFTY 100,2016-01-25,7569.6,7586.8,7522.5,7533.0,2016
NIFTY 100,2016-01-22,7451.7,7531.8,7422.4,7520.2,2016
NIFTY 100,2016-01-21,7482.5,7507.3,7345.0,7370.2,2016
NIFTY 100,2016-01-20,7465.1,7465.1,7341.0,7412.8,2016
NIFTY 100,2016-01-19,7485.8,7568.6,7466.1,7542.7,2016
NIFTY 100,2016-01-18,7546.6,7583.8,7442.7,7455.8,2016
NIFTY 100,2016-01-15,7705.6,7707.0,7552.4,7562.1,2016
NIFTY 100,2016-01-14,7615.9,7746.4,7587.3,7679.5,2016
NIFTY 100,2016-01-13,7720.9,7748.0,7571.5,7712.5,2016
NIFTY 100,2016-12-01,7749.8,7749.8,7652.3,7672.7,2016
NIFTY 100,2016-11-01,7702.1,7770.3,7660.7,7726.0,2016
NIFTY 100,2016-08-01,7776.2,7804.0,7748.1,7772.6,2016
NIFTY 100,2016-07-01,7849.4,7849.4,7720.2,7731.7,2016
NIFTY 100,2016-06-01,7964.1,7980.7,7898.6,7918.8,2016
NIFTY 100,2016-05-01,7994.4,7997.9,7933.5,7959.9,2016
NIFTY 100,2016-04-01,8082.4,8101.6,7948.6,7957.9,2016
NIFTY 100,2018-01-01,10990.5,10998.2,10884.9,10897.8,2018
NIFTY 100,2017-12-29,10944.8,10993.2,10941.4,10985.2,2017
NIFTY 100,2017-12-28,10947.5,10982.8,10911.9,10927.1,2017
NIFTY 100,2017-12-27,10984.0,11002.6,10913.5,10937.9,2017
NIFTY 100,2017-12-26,10962.9,10993.6,10934.2,10982.1,2017
NIFTY 100,2017-12-22,10905.0,10949.1,10896.1,10940.7,2017
NIFTY 100,2017-12-21,10911.6,10913.2,10872.9,10886.4,2017
NIFTY 100,2017-12-20,10926.9,10926.9,10873.5,10881.9,2017
NIFTY 100,2017-12-19,10838.8,10906.5,10831.6,10897.6,2017
NIFTY 100,2017-12-18,10673.8,10862.7,10484.8,10807.9,2017
NIFTY 100,2017-12-15,10755.8,10783.4,10731.4,10743.7,2017
NIFTY 100,2017-12-14,10642.0,10681.6,10546.1,10658.4,2017
NIFTY 100,2017-12-13,10660.3,10716.9,10579.8,10605.7,2017
NIFTY 100,2017-12-12,10755.3,10756.2,10653.6,10663.6,2017
NIFTY 100,2017-11-12,10745.8,10759.0,10714.8,10752.6,2017
NIFTY 100,2017-08-12,10630.5,10705.8,10628.3,10698.1,2017
NIFTY 100,2017-07-12,10478.6,10609.3,10478.4,10594.6,2017
NIFTY 100,2017-06-12,10511.1,10526.4,10450.0,10459.7,2017
NIFTY 100,2017-05-12,10539.8,10567.6,10481.6,10541.3,2017
NIFTY 100,2017-04-12,10595.8,10599.9,10508.3,10548.6,2017
NIFTY 100,2017-01-12,10690.1,10704.4,10526.2,10542.1,2017
NIFTY 100,2017-11-30,10754.8,10755.5,10636.0,10650.8,2017
NIFTY 100,2017-11-29,10802.5,10819.4,10768.9,10784.4,2017
NIFTY 100,2017-11-28,10807.5,10832.7,10773.4,10792.6,2017
NIFTY 100,2017-11-27,10777.7,10823.6,10755.6,10816.2,2017
NIFTY 100,2017-11-24,10781.1,10814.5,10773.8,10803.2,2017
NIFTY 100,2017-11-23,10772.4,10786.0,10715.5,10760.4,2017
NIFTY 100,2017-11-22,10770.8,10783.5,10719.0,10755.4,2017
NIFTY 100,2017-11-21,10748.5,10776.1,10726.2,10744.0,2017
NIFTY 100,2017-11-20,10705.2,10729.5,10678.6,10716.4,2017
NIFTY 100,2017-11-17,10734.2,10759.0,10686.4,10701.3,2017
NIFTY 100,2017-11-16,10550.8,10637.0,10537.1,10618.5,2017
NIFTY 100,2017-11-15,10577.2,10582.5,10487.2,10514.9,2017
NIFTY 100,2017-11-14,10633.4,10658.7,10582.3,10593.8,2017
NIFTY 100,2017-11-13,10733.1,10743.4,10623.9,10632.7,2017
NIFTY 100,2017-10-11,10718.0,10751.6,10662.4,10729.6,2017
NIFTY 100,2017-09-11,10767.4,10781.7,10669.6,10723.7,2017
NIFTY 100,2017-08-11,10776.3,10798.3,10686.8,10707.6,2017
NIFTY 100,2017-07-11,10908.6,10916.1,10750.5,10762.4,2017
NIFTY 100,2017-06-11,10853.9,10918.1,10839.5,10878.2,2017
NIFTY 100,2017-03-11,10878.0,10878.1,10817.8,10866.5,2017
NIFTY 100,2017-02-11,10850.8,10868.3,10822.2,10839.4,2017
NIFTY 100,2017-01-11,10799.8,10860.8,10793.7,10847.9,2017
NIFTY 100,2017-10-31,10774.5,10776.8,10723.5,10740.9,2017
NIFTY 100,2017-10-30,10748.0,10786.2,10739.7,10767.9,2017
NIFTY 100,2017-10-27,10741.8,10752.4,10702.1,10714.0,2017
NIFTY 100,2017-10-26,10672.0,10732.2,10652.7,10720.5,2017
NIFTY 100,2017-10-25,10689.0,10707.9,10611.4,10672.0,2017
NIFTY 100,2017-10-24,10593.3,10607.2,10550.3,10574.8,2017
NIFTY 100,2017-10-23,10545.2,10590.7,10496.9,10558.0,2017
NIFTY 100,2017-10-19,10586.0,10587.4,10491.2,10517.3,2017
NIFTY 100,2017-10-18,10585.4,10608.7,10545.6,10582.4,2017
NIFTY 100,2017-10-17,10593.1,10618.7,10576.0,10605.8,2017
NIFTY 100,2017-10-16,10575.5,10611.6,10539.6,10595.2,2017
NIFTY 100,2017-10-13,10500.5,10558.3,10496.8,10534.6,2017
NIFTY 100,2017-12-10,10381.9,10477.4,10344.3,10469.3,2017
NIFTY 100,2017-11-10,10421.7,10447.2,10319.5,10353.9,2017
NIFTY 100,2017-10-10,10386.3,10409.0,10375.4,10392.0,2017
NIFTY 100,2017-09-10,10360.3,10390.8,10331.1,10358.0,2017
NIFTY 100,2017-06-10,10277.9,10356.1,10276.5,10347.7,2017
NIFTY 100,2017-05-10,10289.0,10312.9,10248.0,10255.6,2017
NIFTY 100,2017-04-10,10247.2,10298.3,10213.1,10274.1,2017
NIFTY 100,2017-03-10,10252.9,10255.8,10194.7,10221.8,2017
NIFTY 100,2017-09-29,10154.8,10210.4,10128.2,10143.9,2017
NIFTY 100,2017-09-28,10080.6,10129.1,10020.6,10107.9,2017
NIFTY 100,2017-09-27,10274.7,10274.7,10052.1,10074.1,2017
NIFTY 100,2017-09-26,10222.9,10248.2,10156.4,10222.5,2017
NIFTY 100,2017-09-25,10319.5,10319.5,10159.7,10219.7,2017
NIFTY 100,2017-09-22,10472.4,10473.0,10308.1,10321.0,2017
NIFTY 100,2017-09-21,10530.0,10547.5,10434.4,10501.9,2017
NIFTY 100,2017-09-20,10556.0,10565.1,10523.6,10529.9,2017
NIFTY 100,2017-09-19,10563.4,10567.0,10517.8,10540.1,2017
NIFTY 100,2017-09-18,10526.6,10559.2,10525.0,10540.5,2017
NIFTY 100,2017-09-15,10454.9,10504.8,10428.9,10475.1,2017
NIFTY 100,2017-09-14,10499.5,10523.7,10458.7,10480.2,2017
NIFTY 100,2017-09-13,10494.9,10530.5,10451.6,10468.1,2017
NIFTY 100,2017-12-09,10447.4,10489.9,10418.2,10485.9,2017
NIFTY 100,2017-11-09,10361.5,10418.6,10351.4,10394.8,2017
NIFTY 100,2017-08-09,10358.3,10363.2,10297.6,10320.1,2017
NIFTY 100,2017-07-09,10339.2,10358.7,10311.6,10327.9,2017
NIFTY 100,2017-06-09,10278.4,10319.3,10260.9,10303.9,2017
NIFTY 100,2017-05-09,10314.0,10343.3,10279.4,10333.1,2017
NIFTY 100,2017-04-09,10361.8,10365.3,10226.9,10289.7,2017
NIFTY 100,2017-01-09,10310.5,10361.2,10284.3,10352.4,2017
NIFTY 100,2017-08-31,10279.8,10293.4,10229.6,10286.6,2017
NIFTY 100,2017-08-30,10223.7,10279.9,10216.9,10258.1,2017
